LAMBX,LAMBY,order,seasonal_order,ar.L1,ma.L1,ma.L2,ma.S.L12,sigma2,source_model
3560,24810,"(1, 0, 2)","(0, 1, 1, 12)",0.14856915947771185,0.02663077474522619,0.09708146199461469,-1.100079743359867,1.5188511361846018,sarima_lambx_3560_lamby_24810.pkl
3640,17530,"(1, 0, 2)","(0, 1, 1, 12)",0.479187979323271,-0.3869571741870752,0.07516771745741015,-1.1296949206637037,2.1294232342118105,sarima_lambx_3640_lamby_17530.pkl
3560,24890,"(1, 0, 2)","(0, 1, 1, 12)",0.14158920712414597,0.03218757127723142,0.09888691137409403,-0.9069670536237288,1.8291733311254692,sarima_lambx_3560_lamby_24890.pkl
3640,17610,"(1, 0, 2)","(0, 1, 1, 12)",0.47866983536409663,-0.3841960224753985,0.07518042685703921,-1.1271473242933279,2.1471241840907105,sarima_lambx_3640_lamby_17610.pkl
3640,17690,"(1, 0, 2)","(0, 1, 1, 12)",0.5217818765323998,-0.42706561247425995,0.06966680981304761,-1.130683585002729,2.1038697603124557,sarima_lambx_3640_lamby_17690.pkl
3640,17770,"(1, 0, 2)","(0, 1, 1, 12)",0.5464825230224003,-0.44695254643557686,0.06608177598207451,-1.1285015634164735,2.108806645050184,sarima_lambx_3640_lamby_17770.pkl
3640,17850,"(1, 0, 2)","(0, 1, 1, 12)",0.5960452129064423,-0.48781479087731644,0.05733615764232405,-1.1246595201286473,2.0884842833189743,sarima_lambx_3640_lamby_17850.pkl
3640,17930,"(1, 0, 2)","(0, 1, 1, 12)",0.6648821061326284,-0.5504679794831838,0.042834059307436244,-0.895696039769792,2.505646446189609,sarima_lambx_3640_lamby_17930.pkl
3640,18010,"(1, 0, 2)","(0, 1, 1, 12)",0.563635102936861,-0.48418875783541643,0.051493357276539316,-1.0938933153624648,1.8508943328108436,sarima_lambx_3640_lamby_18010.pkl
3640,18090,"(1, 0, 2)","(0, 1, 1, 12)",0.5646728921730516,-0.48423220272103723,0.05106228211415888,-1.0911101996909496,1.8458538564107883,sarima_lambx_3640_lamby_18090.pkl
3640,18170,"(1, 0, 2)","(0, 1, 1, 12)",0.5998741625746515,-0.5121262522045069,0.04370949106686072,-0.9280666790663108,2.1178532250721074,sarima_lambx_3640_lamby_18170.pkl
3640,18250,"(1, 0, 2)","(0, 1, 1, 12)",0.6286978748765493,-0.5355596233620029,0.03713443602910391,-0.934605038287796,2.078014670082799,sarima_lambx_3640_lamby_18250.pkl
3640,18330,"(1, 0, 2)","(0, 1, 1, 12)",0.5269674825592218,-0.44831274941308163,0.05162398949365666,-0.9133533890551283,2.1682275312756447,sarima_lambx_3640_lamby_18330.pkl
3640,18410,"(1, 0, 2)","(0, 1, 1, 12)",0.5325875841563219,-0.4495697197759439,0.04915986744628709,-0.9193355551843413,2.130934573885234,sarima_lambx_3640_lamby_18410.pkl
3640,18490,"(1, 0, 2)","(0, 1, 1, 12)",0.9600530139283512,-0.8764000762517563,-0.022921295985051632,-0.9455185281823464,2.182924038914411,sarima_lambx_3640_lamby_18490.pkl
3640,18570,"(1, 0, 2)","(0, 1, 1, 12)",0.9600530139283512,-0.8764000762517563,-0.022921295985051632,-0.9455185281823464,2.182924038914411,sarima_lambx_3640_lamby_18570.pkl
3640,18650,"(1, 0, 2)","(0, 1, 1, 12)",0.9213238913525078,-0.8525275532453281,-0.006178213610281896,-1.047317341454253,1.997429917099734,sarima_lambx_3640_lamby_18650.pkl
3640,18890,"(1, 0, 2)","(0, 1, 1, 12)",0.9227513826159989,-0.8546015697450607,-0.005754693400531147,-1.0476386899955124,2.0003687549304847,sarima_lambx_3640_lamby_18890.pkl
3640,18810,"(1, 0, 2)","(0, 1, 1, 12)",0.9202039342175778,-0.8511667684835496,-0.006273658981268699,-1.0471655625343566,1.9958083830459936,sarima_lambx_3640_lamby_18810.pkl
3640,18730,"(1, 0, 2)","(0, 1, 1, 12)",0.9282091990760475,-0.8614163804601103,-0.00503153300321487,-1.049246030079982,2.009319966574509,sarima_lambx_3640_lamby_18730.pkl
3640,18970,"(1, 0, 2)","(0, 1, 1, 12)",0.7598736359954291,-0.7019121123786708,0.013696567379379805,-1.0014507552610008,2.1704479660385942,sarima_lambx_3640_lamby_18970.pkl
3640,19050,"(1, 0, 2)","(0, 1, 1, 12)",0.7850427623303972,-0.7279878012472654,0.010716979867051757,-1.0129228421697294,2.15377777918101,sarima_lambx_3640_lamby_19050.pkl
3640,19130,"(1, 0, 2)","(0, 1, 1, 12)",0.8389847529360415,-0.7834988905093524,0.0049461477265176496,-0.9795681666694865,2.2448191455619835,sarima_lambx_3640_lamby_19130.pkl
3640,19210,"(1, 0, 2)","(0, 1, 1, 12)",0.8027320072241694,-0.7351625974694933,-0.00542414626504327,-1.0000632559990128,2.129970916337323,sarima_lambx_3640_lamby_19210.pkl
3640,19290,"(1, 0, 2)","(0, 1, 1, 12)",0.8039562050398186,-0.732243850264945,-0.007495789034567362,-1.0000397237129168,2.092564789892196,sarima_lambx_3640_lamby_19290.pkl
3640,19370,"(1, 0, 2)","(0, 1, 1, 12)",0.8078420936783345,-0.733818818241905,-0.009172525561675247,-1.0000171297439728,2.0793959878456105,sarima_lambx_3640_lamby_19370.pkl
3640,19530,"(1, 0, 2)","(0, 1, 1, 12)",0.8888258936559347,-0.8120799809112419,-0.015500260021554366,-1.0462751143775781,2.057450035123642,sarima_lambx_3640_lamby_19530.pkl
3640,19450,"(1, 0, 2)","(0, 1, 1, 12)",0.8913166119324795,-0.8156220955532287,-0.014884006744059831,-1.0475232741866316,2.063746997688979,sarima_lambx_3640_lamby_19450.pkl
3640,19610,"(1, 0, 2)","(0, 1, 1, 12)",0.8879714922246776,-0.8109004908846869,-0.015783003441331794,-1.045601501711787,2.0560564008027384,sarima_lambx_3640_lamby_19610.pkl
3640,19690,"(1, 0, 2)","(0, 1, 1, 12)",0.8860089695403361,-0.8082290225578197,-0.016085010548999575,-1.0439902235237528,2.054236119985603,sarima_lambx_3640_lamby_19690.pkl
3640,19770,"(1, 0, 2)","(0, 1, 1, 12)",0.9368242220335933,-0.8530361115681114,-0.0076711809952310734,-1.0663480493729651,2.0604577177840726,sarima_lambx_3640_lamby_19770.pkl
3640,19850,"(1, 0, 2)","(0, 1, 1, 12)",0.9341693757965861,-0.8509161361808548,-0.007633647605813178,-1.0665192571757651,2.051484003270683,sarima_lambx_3640_lamby_19850.pkl
3640,19930,"(1, 0, 2)","(0, 1, 1, 12)",0.8924006445680613,-0.8036330057782393,-0.031075187050374577,-1.0113889321609923,2.0280566437478877,sarima_lambx_3640_lamby_19930.pkl
3640,20090,"(1, 0, 2)","(0, 1, 1, 12)",0.8900554031124277,-0.8020851412817224,-0.033104206247104126,-0.9857329799740945,2.070308876043206,sarima_lambx_3640_lamby_20090.pkl
3640,20170,"(1, 0, 2)","(0, 1, 1, 12)",0.8920641771161114,-0.8032564964315608,-0.031621587390051616,-0.9876254215863745,2.0740406564033407,sarima_lambx_3640_lamby_20170.pkl
3640,20010,"(1, 0, 2)","(0, 1, 1, 12)",0.8921952547718752,-0.8033464441447127,-0.03132104977997182,-1.0122176379282275,2.0239092819626583,sarima_lambx_3640_lamby_20010.pkl
3640,20250,"(1, 0, 2)","(0, 1, 1, 12)",0.8786997995134902,-0.7929878779647591,-0.030022105366750512,-0.9999619144558091,2.068473762478781,sarima_lambx_3640_lamby_20250.pkl
3640,20330,"(1, 0, 2)","(0, 1, 1, 12)",0.8888799056776575,-0.8021913664038722,-0.03421799939261188,-1.018200336995861,1.996748385435964,sarima_lambx_3640_lamby_20330.pkl
3640,20490,"(1, 0, 2)","(0, 1, 1, 12)",0.893589355922692,-0.8025760657674478,-0.030624379169682227,-0.9945490289431108,2.070578844454394,sarima_lambx_3640_lamby_20490.pkl
3640,20410,"(1, 0, 2)","(0, 1, 1, 12)",0.8892272028259083,-0.8025049052298199,-0.03294302201974445,-1.0161238902503074,2.006151611138275,sarima_lambx_3640_lamby_20410.pkl
3640,20650,"(1, 0, 2)","(0, 1, 1, 12)",0.890725638537394,-0.8111425121381795,-0.018670761403731657,-0.9744839619908985,2.2974238623973418,sarima_lambx_3640_lamby_20650.pkl
3640,20570,"(1, 0, 2)","(0, 1, 1, 12)",0.8922144272976326,-0.812207956458496,-0.018358740114961768,-0.9746981601023503,2.300054836541511,sarima_lambx_3640_lamby_20570.pkl
3640,20810,"(1, 0, 2)","(0, 1, 1, 12)",0.893029021699069,-0.813208565034672,-0.017532175815578213,-1.0255729239235236,2.188481665395105,sarima_lambx_3640_lamby_20810.pkl
3640,20730,"(1, 0, 2)","(0, 1, 1, 12)",0.8926795780391228,-0.812387654006598,-0.01833613685126781,-0.9748884781824592,2.2998210923003604,sarima_lambx_3640_lamby_20730.pkl
3640,20890,"(1, 0, 2)","(0, 1, 1, 12)",0.895301468376446,-0.8149416636251083,-0.01682990575388867,-1.025685805034623,2.1932883027106924,sarima_lambx_3640_lamby_20890.pkl
3640,21050,"(1, 0, 2)","(0, 1, 1, 12)",0.8671860997661511,-0.7746959443240028,-0.02894345878523452,-1.020311639646916,2.196662734873184,sarima_lambx_3640_lamby_21050.pkl
3640,20970,"(1, 0, 2)","(0, 1, 1, 12)",0.8883299124037797,-0.8097097262833882,-0.019312189686589206,-1.0268129866392401,2.173314637450715,sarima_lambx_3640_lamby_20970.pkl
3640,21130,"(1, 0, 2)","(0, 1, 1, 12)",0.8665100198642938,-0.7732748224278247,-0.030010728490712048,-1.0204366796551976,2.1944151002025207,sarima_lambx_3640_lamby_21130.pkl
3640,21210,"(1, 0, 2)","(0, 1, 1, 12)",0.8674628336641891,-0.775724476511695,-0.027845273997793407,-1.0201204914696735,2.2006628531014463,sarima_lambx_3640_lamby_21210.pkl
3640,21290,"(1, 0, 2)","(0, 1, 1, 12)",0.8687423884587065,-0.7763471529874111,-0.026784191481063868,-1.0181635120349335,2.2147511410653182,sarima_lambx_3640_lamby_21290.pkl
3640,21370,"(1, 0, 2)","(0, 1, 1, 12)",0.867285982461318,-0.7752023714631323,-0.028319947972751544,-1.0201083877523245,2.199878201023455,sarima_lambx_3640_lamby_21370.pkl
3640,21450,"(1, 0, 2)","(0, 1, 1, 12)",0.8871012602831072,-0.7980191125572774,-0.021924549084806323,-1.0364312044651671,2.2700735494442674,sarima_lambx_3640_lamby_21450.pkl
3640,21530,"(1, 0, 2)","(0, 1, 1, 12)",0.8807270487740763,-0.7682299334773539,-0.03733198638424634,-1.0356990995012072,2.134131932861359,sarima_lambx_3640_lamby_21530.pkl
3640,21610,"(1, 0, 2)","(0, 1, 1, 12)",0.881115007643095,-0.7689194135505626,-0.03630312511146117,-1.0335717075799653,2.142389792236208,sarima_lambx_3640_lamby_21610.pkl
3640,21690,"(1, 0, 2)","(0, 1, 1, 12)",0.8873836359748102,-0.7753202338766336,-0.03169793953477735,-1.0200962439523913,2.1991208450987183,sarima_lambx_3640_lamby_21690.pkl
3640,21770,"(1, 0, 2)","(0, 1, 1, 12)",0.8887573047785025,-0.7730153594578058,-0.03124529586176229,-1.0000178880064523,2.249310513461569,sarima_lambx_3640_lamby_21770.pkl
3640,21850,"(1, 0, 2)","(0, 1, 1, 12)",0.9122272612103378,-0.8056463055113381,-0.019476846443095157,-0.975695284097277,2.4461568930182906,sarima_lambx_3640_lamby_21850.pkl
3640,21930,"(1, 0, 2)","(0, 1, 1, 12)",0.9152508296828616,-0.8058130548562839,-0.018766834285929932,-1.024674491212181,2.366680594019062,sarima_lambx_3640_lamby_21930.pkl
3640,22090,"(1, 0, 2)","(0, 1, 1, 12)",0.9149854772313503,-0.805510840290458,-0.018920065396963833,-1.024858072400531,2.3634817900203626,sarima_lambx_3640_lamby_22090.pkl
3640,22010,"(1, 0, 2)","(0, 1, 1, 12)",0.9158630422232958,-0.8046900519517663,-0.01941775928717419,-1.027466180145352,2.3726233064804,sarima_lambx_3640_lamby_22010.pkl
3640,22170,"(1, 0, 2)","(0, 1, 1, 12)",0.9215539071920757,-0.8110783606651587,-0.02402785500830953,-1.041908710183046,2.395366456922691,sarima_lambx_3640_lamby_22170.pkl
3640,22250,"(1, 0, 2)","(0, 1, 1, 12)",0.9203660874402784,-0.8117788919849807,-0.02314922629391969,-1.0411283360204309,2.384715265347476,sarima_lambx_3640_lamby_22250.pkl
3640,22330,"(1, 0, 2)","(0, 1, 1, 12)",0.9299503076934662,-0.8061113496652469,-0.03884621657565452,-1.0294087526783746,2.3940774678529273,sarima_lambx_3640_lamby_22330.pkl
3640,22410,"(1, 0, 2)","(0, 1, 1, 12)",0.9301071456982704,-0.8070327469047271,-0.03820484411912653,-1.0294349281567088,2.3913802567603097,sarima_lambx_3640_lamby_22410.pkl
3640,22490,"(1, 0, 2)","(0, 1, 1, 12)",0.9302203387124092,-0.8093915307010571,-0.03750572693454294,-1.0316621921051,2.3725831792554803,sarima_lambx_3640_lamby_22490.pkl
3640,22570,"(1, 0, 2)","(0, 1, 1, 12)",0.9298386222266537,-0.8093002374386464,-0.03719807574687031,-1.0325250438199431,2.3678040577802277,sarima_lambx_3640_lamby_22570.pkl
3640,22650,"(1, 0, 2)","(0, 1, 1, 12)",0.9294049976657291,-0.8107739508764386,-0.037048245067034906,-0.9638313465320113,2.526209224218269,sarima_lambx_3640_lamby_22650.pkl
3640,22730,"(1, 0, 2)","(0, 1, 1, 12)",0.938556109042988,-0.8180182933708392,-0.04246395365529142,-0.9757833426380857,2.449473709355163,sarima_lambx_3640_lamby_22730.pkl
3640,22810,"(1, 0, 2)","(0, 1, 1, 12)",0.9387806000163949,-0.8167581015160498,-0.04344492450420115,-0.9774742234901973,2.4471970845477657,sarima_lambx_3640_lamby_22810.pkl
3640,22890,"(1, 0, 2)","(0, 1, 1, 12)",0.9479390712379993,-0.8267299168661714,-0.040313704701333504,-0.965311269015601,2.5312566253697657,sarima_lambx_3640_lamby_22890.pkl
3640,22970,"(1, 0, 2)","(0, 1, 1, 12)",0.946855693379943,-0.8273494125761651,-0.03881744795346803,-0.9637419898470777,2.530077949515732,sarima_lambx_3640_lamby_22970.pkl
3640,23050,"(1, 0, 2)","(0, 1, 1, 12)",0.9472602599082734,-0.8271757201712162,-0.03931744554489522,-0.9644605666219918,2.5275019685244424,sarima_lambx_3640_lamby_23050.pkl
3640,23210,"(1, 0, 2)","(0, 1, 1, 12)",0.9386207952318953,-0.8210471638349196,-0.04184901277935667,-1.0256810774901026,2.303113870641369,sarima_lambx_3640_lamby_23210.pkl
3640,23130,"(1, 0, 2)","(0, 1, 1, 12)",0.9381042602771653,-0.8209160992917307,-0.041426841808939734,-0.9744727835699113,2.4188094250936945,sarima_lambx_3640_lamby_23130.pkl
3640,23370,"(1, 0, 2)","(0, 1, 1, 12)",0.9246583313645336,-0.8096779289907557,-0.04155827263606844,-0.9806013510097068,2.3016321517162357,sarima_lambx_3640_lamby_23370.pkl
3640,23290,"(1, 0, 2)","(0, 1, 1, 12)",0.9286627243478818,-0.8100298859603347,-0.0458961044295186,-0.9913961570515684,2.3475351938311526,sarima_lambx_3640_lamby_23290.pkl
3640,23450,"(1, 0, 2)","(0, 1, 1, 12)",0.9248030875169873,-0.8083991212867147,-0.04253416111073891,-1.0188857863445115,2.221175011987621,sarima_lambx_3640_lamby_23450.pkl
3640,23530,"(1, 0, 2)","(0, 1, 1, 12)",0.9249086407166558,-0.8058592211583855,-0.0448157469963097,-0.9813888813469227,2.312154212507405,sarima_lambx_3640_lamby_23530.pkl
3640,23690,"(1, 0, 2)","(0, 1, 1, 12)",0.9071886266369489,-0.7820021795250394,-0.052901947595983365,-1.0174347529832926,2.1513735431959535,sarima_lambx_3640_lamby_23690.pkl
3640,23610,"(1, 0, 2)","(0, 1, 1, 12)",0.90659944280362,-0.7853305002207238,-0.04962580286832619,-0.982425446246528,2.21198220395219,sarima_lambx_3640_lamby_23610.pkl
3640,23770,"(1, 0, 2)","(0, 1, 1, 12)",0.9082391680652974,-1.1145235256987938,-0.08137345444664253,-1.0189159667021417,1.5597396995752424,sarima_lambx_3640_lamby_23770.pkl
3640,23930,"(1, 0, 2)","(0, 1, 1, 12)",0.9086453249970762,-0.7705708877746625,-0.06583046919207709,-0.9649276225241307,2.191740283576628,sarima_lambx_3640_lamby_23930.pkl
3640,23850,"(1, 0, 2)","(0, 1, 1, 12)",0.9082300206906826,-0.7765223911396795,-0.058048137144116496,-0.9824010431316444,2.2634493838757086,sarima_lambx_3640_lamby_23850.pkl
3640,24010,"(1, 0, 2)","(0, 1, 1, 12)",0.8820357793227984,-0.7188764812838321,-0.0867778995193553,-1.0172287553572774,1.822727737786192,sarima_lambx_3640_lamby_24010.pkl
3640,24090,"(1, 0, 2)","(0, 1, 1, 12)",0.8844304452707691,-0.7089571244836984,-0.09583176686335268,-1.0003233041477584,1.9386903593644984,sarima_lambx_3640_lamby_24090.pkl
3640,24170,"(1, 0, 2)","(0, 1, 1, 12)",0.8867762385693814,-0.7038450933227167,-0.10133934877509827,-1.000125668622962,1.9986920979264342,sarima_lambx_3640_lamby_24170.pkl
3640,24330,"(1, 0, 2)","(0, 1, 1, 12)",0.9257976848311984,-0.7611444299694968,-0.08375370273245716,-1.0365746336740724,1.7895064916330814,sarima_lambx_3640_lamby_24330.pkl
3640,24250,"(1, 0, 2)","(0, 1, 1, 12)",0.9242544285223042,-0.7472175342597532,-0.09241429517733188,-1.0222675151743204,1.9399807996238192,sarima_lambx_3640_lamby_24250.pkl
3640,24490,"(1, 0, 2)","(0, 1, 1, 12)",0.925218890714693,-0.7578428707731998,-0.08571686686709953,-1.0340206147503583,1.8188506780649993,sarima_lambx_3640_lamby_24490.pkl
3640,24410,"(1, 0, 2)","(0, 1, 1, 12)",0.9265438862714823,-0.7659473692005514,-0.0810210232400553,-1.0413995791651358,1.749560478216955,sarima_lambx_3640_lamby_24410.pkl
3640,24650,"(1, 0, 2)","(0, 1, 1, 12)",0.9268081232016417,-0.768237078550449,-0.07968172953564531,-1.04363018171828,1.7318131172193596,sarima_lambx_3640_lamby_24650.pkl
3640,24570,"(1, 0, 2)","(0, 1, 1, 12)",0.9099167059947146,-0.7245503922537625,-0.09830390808786714,-1.0001002749686383,1.607238219124421,sarima_lambx_3640_lamby_24570.pkl
3640,24730,"(1, 0, 2)","(0, 1, 1, 12)",0.18624182923790894,-0.0123835652061562,0.0775804543177555,-1.072582457639166,1.6610597918902745,sarima_lambx_3640_lamby_24730.pkl
3640,24810,"(1, 0, 2)","(0, 1, 1, 12)",0.1499637776004414,0.025303204913005625,0.09644251727339055,-1.1007122349935994,1.5143593088287077,sarima_lambx_3640_lamby_24810.pkl
3640,24890,"(1, 0, 2)","(0, 1, 1, 12)",0.16064445629802074,0.015217538553530419,0.09399555916490741,-1.0993509397822518,1.5230327143702818,sarima_lambx_3640_lamby_24890.pkl
3720,17610,"(1, 0, 2)","(0, 1, 1, 12)",0.4398085900969412,-0.35722816077643144,0.08063715096796914,-1.1319271663067592,2.15806910371931,sarima_lambx_3720_lamby_17610.pkl
3720,17690,"(1, 0, 2)","(0, 1, 1, 12)",0.4725979054824195,-0.3878630317060152,0.07652772937715992,-1.1350819163297574,2.134962760674807,sarima_lambx_3720_lamby_17690.pkl
3720,17770,"(1, 0, 2)","(0, 1, 1, 12)",0.5399079153147567,-0.44123777870171343,0.06742172805737177,-1.1283147244985965,2.0907597563278557,sarima_lambx_3720_lamby_17770.pkl
3720,17850,"(1, 0, 2)","(0, 1, 1, 12)",0.5928811648251564,-0.48502186610278425,0.05742095781972552,-1.1238756564508903,2.073309520125569,sarima_lambx_3720_lamby_17850.pkl
3720,17930,"(1, 0, 2)","(0, 1, 1, 12)",0.547664234496601,-0.482951874933529,0.059628065050635407,-1.1225412025513766,1.9956050423944043,sarima_lambx_3720_lamby_17930.pkl
3720,18010,"(1, 0, 2)","(0, 1, 1, 12)",0.5523367178709729,-0.4759908196596889,0.05435685487042737,-1.0989958659490828,1.8638792835695936,sarima_lambx_3720_lamby_18010.pkl
3720,18090,"(1, 0, 2)","(0, 1, 1, 12)",0.5742101903363519,-0.4923113614527867,0.04905292803618016,-0.9184717054960373,2.1827185882968636,sarima_lambx_3720_lamby_18090.pkl
3720,18250,"(1, 0, 2)","(0, 1, 1, 12)",0.5190528947898945,-0.44474466537425617,0.053976334859383246,-0.9076009880005445,2.2075977274315894,sarima_lambx_3720_lamby_18250.pkl
3720,18170,"(1, 0, 2)","(0, 1, 1, 12)",0.5998741625746515,-0.5121262522045069,0.04370949106686072,-0.9280666790663108,2.1178532250721074,sarima_lambx_3720_lamby_18170.pkl
3720,18330,"(1, 0, 2)","(0, 1, 1, 12)",0.5236670889162075,-0.44570223970834466,0.052324189056437286,-0.9124703242428838,2.1754574934095836,sarima_lambx_3720_lamby_18330.pkl
3720,18410,"(1, 0, 2)","(0, 1, 1, 12)",0.5285125008532711,-0.4483392921227806,0.050794941493120235,-0.9157880567328396,2.152831186601273,sarima_lambx_3720_lamby_18410.pkl
3720,18490,"(1, 0, 2)","(0, 1, 1, 12)",0.9760714602403332,-0.8975720533840859,-0.02300568113329191,-0.9511719027165231,2.2202446149585007,sarima_lambx_3720_lamby_18490.pkl
3720,18570,"(1, 0, 2)","(0, 1, 1, 12)",0.9600530139283512,-0.8764000762517563,-0.022921295985051632,-0.9455185281823464,2.182924038914411,sarima_lambx_3720_lamby_18570.pkl
3720,18650,"(1, 0, 2)","(0, 1, 1, 12)",0.9362013238424448,-0.8711220814947096,-0.004454428199140782,-1.0501062517773354,2.0221925766262574,sarima_lambx_3720_lamby_18650.pkl
3720,18730,"(1, 0, 2)","(0, 1, 1, 12)",0.9296929053544973,-0.8637833157774405,-0.004518604626839834,-1.0493599938742508,2.011677994197547,sarima_lambx_3720_lamby_18730.pkl
3720,18810,"(1, 0, 2)","(0, 1, 1, 12)",0.9241943723917798,-0.8560745670528292,-0.005900036966936137,-1.0477995121833055,2.002723412752826,sarima_lambx_3720_lamby_18810.pkl
3720,18890,"(1, 0, 2)","(0, 1, 1, 12)",0.7244329699345003,-0.6647010018559342,0.016736715531106637,-0.9999327233707538,2.1408226127579475,sarima_lambx_3720_lamby_18890.pkl
3720,18970,"(1, 0, 2)","(0, 1, 1, 12)",0.7726656144823818,-0.7154328515836741,0.012421371705636867,-1.0087458085515135,2.1575856789470538,sarima_lambx_3720_lamby_18970.pkl
3720,19130,"(1, 0, 2)","(0, 1, 1, 12)",0.8641863581664923,-0.8097327623682654,0.0023896236475878145,-1.0264133134118447,2.158978414738307,sarima_lambx_3720_lamby_19130.pkl
3720,19050,"(1, 0, 2)","(0, 1, 1, 12)",0.8196450696174348,-0.7631239028932174,0.006555200390822852,-1.0162327158855933,2.1542685178624503,sarima_lambx_3720_lamby_19050.pkl
3720,19210,"(1, 0, 2)","(0, 1, 1, 12)",0.7850427623303972,-0.7279878012472654,0.010716979867051757,-1.0129228421697294,2.15377777918101,sarima_lambx_3720_lamby_19210.pkl
3720,19290,"(1, 0, 2)","(0, 1, 1, 12)",0.8037262783133285,-0.733759282986539,-0.006812550174643377,-1.0000213369590538,2.1089117483827526,sarima_lambx_3720_lamby_19290.pkl
3720,19370,"(1, 0, 2)","(0, 1, 1, 12)",0.8907035958168489,-0.8150520637097008,-0.014744423076476894,-1.047076286317249,2.0622740539744684,sarima_lambx_3720_lamby_19370.pkl
3720,19530,"(1, 0, 2)","(0, 1, 1, 12)",0.8913166119324795,-0.8156220955532287,-0.014884006744059831,-1.0475232741866316,2.063746997688979,sarima_lambx_3720_lamby_19530.pkl
3720,19450,"(1, 0, 2)","(0, 1, 1, 12)",0.8883285103868276,-0.811419619991089,-0.015685155103235017,-1.0459132996817324,2.056978401114174,sarima_lambx_3720_lamby_19450.pkl
3720,19610,"(1, 0, 2)","(0, 1, 1, 12)",0.8851020562178551,-0.8074415590220211,-0.015805725171196692,-1.043326189261082,2.0511181407947086,sarima_lambx_3720_lamby_19610.pkl
3720,19690,"(1, 0, 2)","(0, 1, 1, 12)",0.9109434110587495,-0.8324274570015124,-0.010587260462571463,-1.0479186510850973,2.1259191771258665,sarima_lambx_3720_lamby_19690.pkl
3720,19850,"(1, 0, 2)","(0, 1, 1, 12)",0.9301843567445084,-0.8456421671394804,-0.009861294108083144,-1.066845838492811,2.0372376006683712,sarima_lambx_3720_lamby_19850.pkl
3720,19770,"(1, 0, 2)","(0, 1, 1, 12)",0.9289627569933901,-0.8442714037570435,-0.010278963194163646,-1.0667276902302547,2.033057066633635,sarima_lambx_3720_lamby_19770.pkl
3720,19930,"(1, 0, 2)","(0, 1, 1, 12)",0.9275902414304562,-0.8428456657563994,-0.010877130221666278,-1.0672261894717672,2.02809817684333,sarima_lambx_3720_lamby_19930.pkl
3720,20010,"(1, 0, 2)","(0, 1, 1, 12)",0.888909044989445,-0.8021486443365355,-0.03401842830966593,-0.9819058502341684,2.071592360076908,sarima_lambx_3720_lamby_20010.pkl
3720,20090,"(1, 0, 2)","(0, 1, 1, 12)",0.8924006445680613,-0.8036330057782393,-0.031075187050374577,-1.0113889321609923,2.0280566437478877,sarima_lambx_3720_lamby_20090.pkl
3720,20170,"(1, 0, 2)","(0, 1, 1, 12)",0.9169620434215479,-0.8514039802507518,-0.003819920712432815,-0.9320244251967168,2.4989688258090657,sarima_lambx_3720_lamby_20170.pkl
3720,20250,"(1, 0, 2)","(0, 1, 1, 12)",0.9134848409021099,-0.84661372412621,-0.006274742017095985,-0.932134589295795,2.4878799721465747,sarima_lambx_3720_lamby_20250.pkl
3720,20330,"(1, 0, 2)","(0, 1, 1, 12)",0.9130557573132211,-0.8465719461870321,-0.005981309706602667,-0.9319772769849237,2.485649641527451,sarima_lambx_3720_lamby_20330.pkl
3720,20410,"(1, 0, 2)","(0, 1, 1, 12)",0.8981304861421882,-0.8170340602938404,-0.015794484790010558,-1.0238960788217144,2.205311335049078,sarima_lambx_3720_lamby_20410.pkl
3720,20490,"(1, 0, 2)","(0, 1, 1, 12)",0.8979755250333892,-0.8170810503049,-0.015699846293144415,-1.0240556335523578,2.2032465500201384,sarima_lambx_3720_lamby_20490.pkl
3720,20570,"(1, 0, 2)","(0, 1, 1, 12)",0.8922144272976326,-0.812207956458496,-0.018358740114961768,-0.9746981601023503,2.300054836541511,sarima_lambx_3720_lamby_20570.pkl
3720,20650,"(1, 0, 2)","(0, 1, 1, 12)",0.8909450177942405,-0.8111982372450101,-0.01871460523753085,-0.9739497714322701,2.2988082215040144,sarima_lambx_3720_lamby_20650.pkl
3720,20730,"(1, 0, 2)","(0, 1, 1, 12)",0.8919025489924295,-0.8122174938468955,-0.018243892934817128,-0.9743454152127302,2.3005034138826423,sarima_lambx_3720_lamby_20730.pkl
3720,20810,"(1, 0, 2)","(0, 1, 1, 12)",0.8858814312832389,-0.8080362074490234,-0.0201526815343448,-1.0278507058796251,2.166954338717535,sarima_lambx_3720_lamby_20810.pkl
3720,20890,"(1, 0, 2)","(0, 1, 1, 12)",0.8687861935578235,-0.776550928386031,-0.02701292674134365,-1.0186734041696284,2.2125800815644876,sarima_lambx_3720_lamby_20890.pkl
3720,20970,"(1, 0, 2)","(0, 1, 1, 12)",0.8683479696981236,-0.7760564650974511,-0.027289599751834995,-1.0188840241031547,2.209118790630604,sarima_lambx_3720_lamby_20970.pkl
3720,21050,"(1, 0, 2)","(0, 1, 1, 12)",0.8692136539753045,-0.7768471206161108,-0.026418280056289434,-1.0182061905615107,2.2187053212189167,sarima_lambx_3720_lamby_21050.pkl
3720,21130,"(1, 0, 2)","(0, 1, 1, 12)",0.8674628336641891,-0.775724476511695,-0.027845273997793407,-1.0201204914696735,2.2006628531014463,sarima_lambx_3720_lamby_21130.pkl
