center_index,LAMBX,LAMBY,persistence_MAE_C,persistence_RMSE_C,convlstm_MAE_C,convlstm_RMSE_C,convlstm_BIAS_C,convlstm_R2,MAE_improvement_percent,RMSE_improvement_percent
2027,4360,17610,1.5618871450424194,2.036264657974243,1.3814101219177246,1.7863171100616455,0.08602820336818695,0.9112603068351746,11.555061689158933,12.274806564744653
2028,4360,17690,1.5602221488952637,2.033552885055542,1.380108118057251,1.7820720672607422,0.07830134779214859,0.911620020866394,11.54412728761381,12.366573775529382
2029,4360,17770,1.829648494720459,2.35941743850708,1.570845127105713,2.021043062210083,0.008864756673574448,0.8826680779457092,14.144977484010507,14.341437457167531
2030,4360,17850,1.937742829322815,2.519489288330078,1.7093507051467896,2.2127668857574463,-0.19191034138202667,0.8608415722846985,11.786503385273361,12.173991133573264
2031,4360,17930,1.8412119150161743,2.3999950885772705,1.619749903678894,2.091952085494995,-0.19424760341644287,0.8783825635910034,12.02805660397515,12.835151394617432
2032,4360,18010,1.7173449993133545,2.238853693008423,1.5155575275421143,1.9531102180480957,-0.1770123988389969,0.8952559232711792,11.749967062641511,12.762936490788018
2033,4360,18090,1.6504162549972534,2.1504340171813965,1.460396647453308,1.8848931789398193,-0.15538816154003143,0.9049599170684814,11.51343529055714,12.348243941454442
2034,4360,18170,1.6311285495758057,2.126049757003784,1.446128487586975,1.8664045333862305,-0.14738595485687256,0.9083641767501831,11.341844395829012,12.212565710760623
2035,4360,18250,1.6194264888763428,2.1076881885528564,1.4362027645111084,1.8457576036453247,-0.1688685268163681,0.9102099537849426,11.314111855263416,12.427387804804935
2036,4360,18330,1.5995837450027466,2.081488609313965,1.4136476516723633,1.8174585103988647,-0.17385883629322052,0.9131231904029846,11.624029933491482,12.684676617188957
2037,4360,18410,1.591720700263977,2.07146954536438,1.402616262435913,1.8045926094055176,-0.17755189538002014,0.914537787437439,11.88050377159147,12.883459308204195
2038,4360,18490,1.6397780179977417,2.1142046451568604,1.4035708904266357,1.7956393957138062,-0.2165031135082245,0.9150362014770508,14.40482339551836,15.067853065823659
2039,4360,18570,1.6251156330108643,2.099311590194702,1.3941994905471802,1.7830562591552734,-0.21931661665439606,0.9164003729820251,14.209213041404565,15.06471609629409
2040,4360,18650,1.616420030593872,2.0884501934051514,1.3842166662216187,1.7701891660690308,-0.2190694361925125,0.9176785349845886,14.365286248459938,15.239100666183768
2041,4360,18730,1.6138298511505127,2.0872294902801514,1.3823403120040894,1.7695742845535278,-0.22071541845798492,0.9178218841552734,14.344110624883566,15.218988003278323
2042,4360,18810,1.6037465333938599,2.074559450149536,1.371590256690979,1.756190299987793,-0.22259266674518585,0.919264018535614,14.475870835498556,15.346349806403225
2043,4360,18890,1.6458371877670288,2.1266088485717773,1.3945685625076294,1.7829999923706055,-0.1865326315164566,0.9188193082809448,15.266918692018699,16.157595527355127
2044,4360,18970,1.6398241519927979,2.1219229698181152,1.3905971050262451,1.7774672508239746,-0.18647338449954987,0.919725239276886,15.198400795821877,16.233186778861548
2045,4360,19050,1.6382055282592773,2.121915578842163,1.3849835395812988,1.7746353149414062,-0.18639785051345825,0.920242190361023,15.457278364030847,16.366356294450345
2046,4360,19130,1.6399167776107788,2.121896982192993,1.3894237279891968,1.7768669128417969,-0.18693411350250244,0.9197861552238464,15.27474156258889,16.26045337010686
2047,4360,19210,1.6237280368804932,2.0998337268829346,1.3727129697799683,1.7617098093032837,-0.20136918127536774,0.9208501577377319,15.459181673229905,16.102413884054222
2048,4360,19290,1.617992639541626,2.101091146469116,1.3665103912353516,1.7578450441360474,-0.20248903334140778,0.9221401214599609,15.542854903067965,16.3365641185959
2049,4360,19370,1.6364940404891968,2.119436740875244,1.3929575681686401,1.7887665033340454,-0.21201686561107635,0.9184330105781555,14.881598484022364,15.601797928851838
2050,4360,19450,1.6304811239242554,2.1129343509674072,1.4021178483963013,1.7907832860946655,-0.2030971646308899,0.9184833765029907,14.005882814412931,15.246619693851104
2051,4360,19530,1.6508326530456543,2.132627248764038,1.4193364381790161,1.8126240968704224,-0.20003217458724976,0.9157878756523132,14.022997088138895,15.00511409478957
2052,4360,19610,1.6350138187408447,2.116532325744629,1.4039123058319092,1.7938207387924194,-0.2022017389535904,0.9180098176002502,14.134529644948886,15.247184417023941
2053,4360,19690,1.6632747650146484,2.1464102268218994,1.42978835105896,1.8254716396331787,-0.19867491722106934,0.9143748879432678,14.037753645209195,14.952341503884892
2054,4360,19770,1.6377427577972412,2.1299915313720703,1.4115504026412964,1.8112845420837402,-0.21175995469093323,0.9129229784011841,13.811226096348173,14.962828940593466
2055,4360,19850,1.617576241493225,2.105079412460327,1.3917444944381714,1.7902569770812988,-0.25046470761299133,0.912784218788147,13.961119189447464,14.95537097154341
2056,4360,19930,1.6525901556015015,2.141803503036499,1.3884243965148926,1.7901445627212524,-0.1917625367641449,0.9157844185829163,15.984952965574163,16.418823660372635
2057,4360,20010,1.6506476402282715,2.1392276287078857,1.3839811086654663,1.7856578826904297,-0.194279745221138,0.9162012338638306,16.155266882151015,16.52791602317775
2058,4360,20090,1.651110053062439,2.1397337913513184,1.3853745460510254,1.7859400510787964,-0.19484345614910126,0.9161790609359741,16.094354614250808,16.534474601585302
2059,4360,20170,1.652728796005249,2.142970323562622,1.3909953832626343,1.7940964698791504,-0.18528525531291962,0.9154200553894043,15.836440520383084,16.279919971242517
2060,4360,20250,1.6538852453231812,2.1433188915252686,1.3916668891906738,1.7942376136779785,-0.18593424558639526,0.9154001474380493,15.854688641427959,16.286950076704187
2061,4360,20330,1.6448196172714233,2.1307437419891357,1.380639672279358,1.7785015106201172,-0.1957790106534958,0.9148574471473694,16.061332332010437,16.531421607752144
2062,4360,20410,1.6465308666229248,2.135188102722168,1.3821218013763428,1.7835129499435425,-0.18197306990623474,0.9146358370780945,16.058555026599137,16.47045299335792
2063,4360,20490,1.651711344718933,2.145796060562134,1.3857285976409912,1.7934941053390503,-0.17098894715309143,0.9139543175697327,16.103464320710554,16.418240376990486
2064,4360,20570,1.6559667587280273,2.1494593620300293,1.3988838195800781,1.8054802417755127,-0.1689411699771881,0.915593683719635,15.524643703924253,16.00305296908009
2065,4360,20650,1.6567068099975586,2.1511435508728027,1.39984929561615,1.8080153465270996,-0.16693203151226044,0.915402352809906,15.50410204336561,15.950967298601837
2066,4360,20730,1.6485199928283691,2.136462688446045,1.3934494256973267,1.791664958000183,-0.18223579227924347,0.9163944721221924,15.472700861420394,16.138719965039513
2067,4360,20810,1.6469472646713257,2.1341753005981445,1.3924477100372314,1.7902487516403198,-0.18286815285682678,0.916508138179779,15.452805326154971,16.11519676295722
2068,4360,20890,1.6506938934326172,2.1380436420440674,1.3955318927764893,1.7940692901611328,-0.18012943863868713,0.9162532687187195,15.457863003631683,16.08827552061002
2069,4360,20970,1.6583257913589478,2.1450445652008057,1.4113906621932983,1.805772304534912,-0.16143904626369476,0.9154948592185974,14.890628274151942,15.816559999261974
2070,4360,21050,1.6583257913589478,2.1450445652008057,1.4113906621932983,1.805772304534912,-0.16143904626369476,0.9154948592185974,14.890628274151942,15.816559999261974
2071,4360,21130,1.6588343381881714,2.1467204093933105,1.4085091352462769,1.80641770362854,-0.15347623825073242,0.915739119052887,15.09042809032439,15.85221364998082
2072,4360,21210,1.659620761871338,2.149688482284546,1.4116511344909668,1.8114194869995117,-0.1462155282497406,0.9155741930007935,14.94134281019527,15.735721620722664
2073,4360,21290,1.620397686958313,2.102508306503296,1.3929723501205444,1.7922070026397705,-0.15749594569206238,0.9170905947685242,14.035155608292312,14.758624396570914
2074,4360,21370,1.6227567195892334,2.1073524951934814,1.3985852003097534,1.7976490259170532,-0.1518309861421585,0.9167317748069763,13.814240703697365,14.696329635540804
2075,4360,21450,1.6252543926239014,2.1109862327575684,1.3994861841201782,1.8009350299835205,-0.15180028975009918,0.9164499044418335,13.891253549496971,14.68750472943776
2076,4360,21530,1.626086950302124,2.119957208633423,1.3939425945281982,1.787621021270752,-0.12705935537815094,0.9187672734260559,14.27625722786803,15.676551677988966
2077,4360,21610,1.6283533573150635,2.097109317779541,1.3898760080337524,1.779587745666504,-0.1300564408302307,0.9176917672157288,14.64530706495599,15.140916566487576
2078,4360,21690,1.6306660175323486,2.1015710830688477,1.3882415294647217,1.7811676263809204,-0.11765221506357193,0.9177305698394775,14.866593493772726,15.245901471962288
2079,4360,21770,1.630157232284546,2.0995969772338867,1.388270378112793,1.780468225479126,-0.12215904146432877,0.9177330732345581,14.838252984515256,15.199524252278016
2080,4360,21850,1.6692414283752441,2.142965078353882,1.415271520614624,1.79981529712677,-0.14908288419246674,0.9196047782897949,15.214689944990264,16.012849891641828
2081,4360,21930,1.664107322692871,2.1377384662628174,1.4113035202026367,1.795437216758728,-0.1575252115726471,0.9199598431587219,15.191556400409642,16.01230716040295
2082,4360,22010,1.6651248931884766,2.1381452083587646,1.4122000932693481,1.797290563583374,-0.15735574066638947,0.9198117852210999,15.189539292443914,15.941604126925967
2083,4360,22090,1.6617484092712402,2.13405179977417,1.4083831310272217,1.7934876680374146,-0.16410622000694275,0.9201462268829346,15.246909630268995,15.958569129989938
2084,4360,22170,1.661008358001709,2.134389877319336,1.4099148511886597,1.795607089996338,-0.16613523662090302,0.9199404716491699,15.116932169753174,15.872582180182032
2085,4360,22250,1.660638451576233,2.1336746215820312,1.410141944885254,1.7940045595169067,-0.16557008028030396,0.9200934767723083,15.084349423151952,15.919487377755528
2086,4360,22330,1.6661887168884277,2.1412570476531982,1.4175517559051514,1.8046568632125854,-0.18030759692192078,0.9191958904266357,14.92249698147042,15.719746716515147
2087,4360,22410,1.6119333505630493,2.0937178134918213,1.3764249086380005,1.766550898551941,-0.16854366660118103,0.9213613271713257,14.610308909036815,15.626122719672718
2088,4360,22490,1.6342737674713135,2.1226422786712646,1.4106860160827637,1.8105653524398804,-0.154945507645607,0.9169119596481323,13.681168714743777,14.702285418847811
2089,4360,22570,1.6327937841415405,2.1207327842712402,1.4068164825439453,1.80608332157135,-0.1439407914876938,0.9172317981719971,13.839916821854224,14.836827394452477
