LAMBX,LAMBY,model,order,seasonal_order,exog_vars,train_start,train_end,test_start,test_end,train_n,test_n,rmse,mae,bias,aic,bic,coef_ETP,coef_SWI,seasonal_ma_L12,sigma2,ETP_mean,ETP_scale,SWI_mean,SWI_scale,elapsed_seconds
3080,19210,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0152693792250838,0.7874326192800992,-0.28081324810544256,1378.1038803895167,1394.139133131287,2.7352403104240013,0.08987044644125468,-0.9214280542366761,1.6338334847307585,65.38587951660156,37.27301025390625,0.674164354801178,0.28867828845977783,0.128
3080,19130,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0110876554128574,0.7789050965988756,-0.2604652401415108,1381.5534462029689,1397.5886989447392,2.7887770705564856,0.08791652383020435,-0.9185103977788514,1.649252202561996,65.1513900756836,37.0934944152832,0.6899999976158142,0.2831495404243469,0.148
3080,19050,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0121258112163969,0.7792192547476614,-0.2608411458925162,1381.4263578923783,1397.4616106341487,2.7846851683429787,0.08621062815558264,-0.9196448001791118,1.6481595592841394,65.1990737915039,37.08871841430664,0.6580601334571838,0.26358819007873535,0.163
3080,21370,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1178665104897894,0.8780224154387408,-0.17002998052040086,1407.9326617249249,1423.9679144666952,2.800273804146534,0.3418515808435424,-0.9131378904899476,1.7625355705960513,64.00740814208984,38.94455337524414,0.6367383599281311,0.26640328764915466,0.135
3080,21210,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1402043714016297,0.8820709656948909,-0.12762310933636967,1390.2661644232205,1406.3014171649909,2.535954592531276,0.2806448107298517,-0.9924933461288797,1.6166821629004329,64.4124984741211,38.191009521484375,0.6176990866661072,0.2575404644012451,0.149
3080,21450,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1230223999155173,0.8815648357587937,-0.17568351003341184,1407.7433591909273,1423.7786119326977,2.800081604306701,0.350882236126441,-0.9135440109157315,1.7615206755855708,63.98101043701172,38.95857620239258,0.6042638421058655,0.25882354378700256,0.135
3080,21530,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2173637523991445,1.021901773739289,-0.45882617348748594,1402.461758993076,1418.4970117348464,2.5314883493994453,0.257664988665881,-1.0402204118038676,1.5753619330204356,61.12800979614258,37.04133224487305,0.594835638999939,0.4350266456604004,0.136
3080,21690,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2233338742498776,0.9909535132207118,-0.16421737207926404,1418.8836044821294,1434.9188572238997,3.0222074187194203,0.3683105682848453,-1.048848792866581,1.6203468284601834,61.574310302734375,38.16875457763672,0.6055648326873779,0.2813338041305542,0.142
3080,21610,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2073361228649129,1.0039250054288356,-0.44970294609473743,1396.3410728645722,1412.3763256063426,2.5938861739294667,0.31087079856027705,-1.0380934677132914,1.5564129820987112,61.096065521240234,37.061458587646484,0.5629189610481262,0.3050888180732727,0.154
3080,21770,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2383930926088753,1.0127269516244732,-0.1650359349701807,1421.471819215338,1437.5070719571083,3.05003027181532,0.35448514005902665,-1.0506887805140082,1.6263442209910932,61.57222366333008,38.2949104309082,0.58378005027771,0.2947744131088257,0.152
3080,21850,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.234918617313012,1.0052188952315373,-0.1620253525264965,1419.8510282294883,1435.8862809712587,3.059035175706493,0.3555193667303034,-1.050811913481132,1.61960143748461,61.54212951660156,38.3031120300293,0.58336341381073,0.3074641227722168,0.148
3080,21930,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2333992913305714,1.0013086904243664,-0.15827282466799408,1419.8659264429316,1435.901179184702,3.065421742370131,0.36456333055105705,-1.0521183371759104,1.616571156421472,61.51064682006836,38.317081451416016,0.5946782231330872,0.3037428557872772,0.148
3080,22010,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2365247886556747,1.0109443007947763,-0.17955022426057812,1419.3123041593856,1435.347556901156,3.060880854658055,0.3575532103707186,-1.0499585826069395,1.619459903320576,61.48703384399414,38.35221862792969,0.5935230851173401,0.2971683442592621,0.148
3080,22250,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2229009345602049,0.9929081219901222,-0.15972975408095094,1420.9575643650169,1436.9928171067872,3.052952532768164,0.358636917096168,-1.0511927632182911,1.6231156758758785,61.36689758300781,38.31210708618164,0.5833356380462646,0.31468987464904785,0.141
3080,22090,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2364655541451879,1.0082811134932264,-0.16444125511712152,1420.6130762815503,1436.6483290233207,3.0586153619698644,0.34563031876769934,-1.0490265976029958,1.6268159828101487,61.45207977294922,38.35734558105469,0.5872454047203064,0.3039523661136627,0.149
3080,22170,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2248045077754437,0.9934015125626559,-0.15744195313789308,1419.5731524751782,1435.6084052169485,3.0684413099882413,0.3551583902062451,-1.0506049436440308,1.6189752778621636,61.41596984863281,38.36271667480469,0.5930184721946716,0.3158447742462158,0.148
3080,22330,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.195573992591213,0.9678761507488529,-0.12051927936970314,1421.1455785407095,1437.1808312824799,3.0185975730153847,0.32350904037381917,-1.0515607018980229,1.6229885837325562,60.65023422241211,37.693294525146484,0.5775671601295471,0.30406999588012695,0.141
3080,22490,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1973625534643546,0.9652161876413178,-0.11348686220631542,1421.6504590842353,1437.6857118260057,3.065120977896104,0.38521575427509064,-1.0545217233250945,1.617984028675758,60.60185623168945,37.716094970703125,0.636180579662323,0.2451508492231369,0.13
3080,22410,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1953299798183454,0.9667094015703307,-0.1201214313071403,1421.11746714373,1437.1527198855003,3.0164731333232035,0.3331378140750344,-1.05121821839057,1.623682143720985,60.62453842163086,37.70749282836914,0.6022152304649353,0.3097071349620819,0.141
3080,22570,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2279039934795206,0.9909271765699401,-0.09147261870858513,1428.7933609254867,1444.828613667257,3.076031982164813,0.45708313099562964,-1.0293131645363158,1.7055016798000975,60.13101577758789,37.310096740722656,0.5937985777854919,0.24511396884918213,0.148
3080,22730,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2307058444628183,0.9911959488075643,-0.10434273708846738,1432.0006753396865,1448.0359280814569,2.9974876036868268,0.4039668447425456,-1.0249645505823752,1.7286259968119477,60.07939910888672,37.32960510253906,0.5213865637779236,0.27434250712394714,0.147
3080,22650,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.230629183546219,0.9916618723520217,-0.10379648765441861,1431.4126933228358,1447.4479460646062,3.0149573254190543,0.40422520321360056,-1.026620590730036,1.7224984629530338,60.10416793823242,37.325218200683594,0.5541921257972717,0.25154727697372437,0.148
3080,22810,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2320407547443102,0.9895954175094092,-0.09332901948642741,1431.033347335343,1447.0686000771134,3.003789040333784,0.3750902856998149,-1.0217003769388797,1.73156627083852,60.00856399536133,37.404296875,0.5353981256484985,0.2732761800289154,0.154
3080,22890,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2365226876013646,0.9999121604829009,-0.08190117130156695,1431.150728680264,1447.1859814220343,3.0019233311957194,0.366533596536885,-1.0254480953463605,1.7239715265926348,59.94837951660156,37.450965881347656,0.532402753829956,0.27316299080848694,0.154
3080,22970,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2300896814511435,0.9907595431326129,-0.08793931171820886,1433.548936438514,1449.5841891802843,2.9997803361921394,0.36455571899790423,-1.0268516468378721,1.731054017799991,59.961570739746094,37.41871643066406,0.533657431602478,0.2741430699825287,0.154
3080,23210,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2742419595984693,1.0584068667197435,-0.15602931616621304,1428.0683768864965,1444.1036296282668,2.812029051114761,0.25823085531719425,-1.0482344863351398,1.6587857298947224,58.28588104248047,36.34132385253906,0.5307499766349792,0.25654545426368713,0.124
3080,23290,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2747988682988733,1.0580049041854163,-0.16063514396383807,1427.7734867244471,1443.8087394662175,2.8120317397762773,0.2476537821041625,-1.0461394406157638,1.6625600709109616,58.21898651123047,36.38005447387695,0.5468171238899231,0.2661862075328827,0.123
3080,23050,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2556878218679135,1.038227087168287,-0.032659510502203816,1448.7725750993202,1464.8078278410906,2.8883104402292497,0.38973396357565415,-1.0414567415394451,1.7621970886357023,58.98008728027344,37.12440872192383,0.5487731099128723,0.26736167073249817,0.145
3080,23370,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3082336316929266,1.0824261015395162,-0.320394485719717,1428.2036134590062,1444.2388662007766,2.7048062488216753,0.10970119556662428,-0.925761656230119,1.8451982823769342,57.073612213134766,34.75796890258789,0.5394328832626343,0.25202640891075134,0.123
3080,23130,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2552531489977674,1.0376791573059811,-0.027626119023196245,1448.5740745831404,1464.6093273249107,2.890388432768873,0.39078196848211044,-1.0424205255201044,1.7589143141285284,58.91157150268555,37.17104721069336,0.5447639226913452,0.24678859114646912,0.135
3080,23530,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3041462191878868,1.0792001300071516,-0.3130438629943591,1427.4553240118255,1443.4905767535959,2.7311093895167677,0.13062130371090136,-0.9244261385394487,1.84261192282462,57.09675979614258,34.791446685791016,0.5306782126426697,0.2528567314147949,0.128
3080,23450,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3104675258530454,1.0868769267579184,-0.3244997001817523,1428.581780648926,1444.6170333906964,2.6969169183228012,0.11903990050948168,-0.9228898711911898,1.8486797134260737,57.148380279541016,34.770294189453125,0.5272175669670105,0.2559104859828949,0.138
3080,23610,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3015565999403576,1.076375425600814,-0.31540679276307393,1428.8444475403335,1444.8797002821038,2.7289950228997495,0.15506867062171967,-0.9249541762060264,1.8485932065344155,56.98147964477539,34.811485290527344,0.5528703331947327,0.23536208271980286,0.13
3080,23690,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2827996118119798,1.0656013656051655,-0.27473437952255914,1402.25948049946,1418.2947332412305,2.4339596608331595,0.04786408524933347,-1.0365521965906785,1.5825335418026225,54.543521881103516,32.09724426269531,0.5608935356140137,0.2527504563331604,0.144
3080,23770,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.287369155088536,1.0757813927532878,-0.272330624286308,1402.650746963164,1418.6859997049344,2.4531054092990963,0.05369111493235189,-1.0329185746484966,1.591812601661872,54.47338104248047,32.119728088378906,0.5859420895576477,0.26142245531082153,0.142
3080,23850,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.278998945181621,1.0661860109655819,-0.27306675685756404,1402.062888265753,1418.0981410075233,2.444943635631672,0.05257780961914635,-1.0390295247732484,1.5764330032685914,54.511810302734375,32.10438537597656,0.5588564872741699,0.2510088086128235,0.128
3080,24010,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2307185885752325,1.013705563597722,-0.019700250934241142,1323.5262217640006,1339.561474505771,2.0640164683403004,0.0285366400893425,-1.0428187889683904,1.2929346855698407,54.68356704711914,28.899927139282227,0.5791087746620178,0.236318901181221,0.141
3080,23930,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.246075312607524,1.0182537547471362,-0.045825767255457804,1328.2990932127725,1344.3343459545429,2.1192885330552644,0.034287828745621814,-1.0444021291879564,1.305273274856406,54.419677734375,28.867347717285156,0.5724398493766785,0.2464086264371872,0.16
3080,24810,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0833465297003588,0.8623455297720234,-0.08556063957591441,1282.520306793606,1298.5555595353765,1.6382976787748318,-0.030879940522450505,-1.034524802775064,1.1824013814012364,52.877315521240234,26.33312225341797,0.6821342706680298,0.20384106040000916,0.134
3080,24090,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.226637733876777,1.0057381843991768,-0.006290565312179031,1324.8409055874276,1340.876158329198,2.0167781539587772,0.006921603622184266,-1.04898081252086,1.2857966133997663,54.935646057128906,28.94245147705078,0.6008982062339783,0.19841817021369934,0.157
3080,25050,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0467961674289648,0.8494819388271413,-0.12494046975155432,1285.2299696817013,1301.2652224234716,1.5742285606467679,-0.06765451180583115,-1.0296931805356524,1.1979773264714062,51.03032302856445,25.27449607849121,0.6687684655189514,0.24925462901592255,0.129
3080,25130,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.044034194616669,0.8446073470712857,-0.12292298281244285,1286.167755799307,1302.2030085410775,1.5825570315865356,-0.06611059051009861,-1.0331969356552655,1.1951969159768938,50.996063232421875,25.287036895751953,0.6808403134346008,0.2421746402978897,0.131
3080,24890,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1005529838698584,0.8758613658000821,-0.11433157515073196,1283.8576210814988,1299.8928738232692,1.6508780447949567,-0.03527357226396878,-1.0289831816312218,1.195053271182997,52.747684478759766,26.330617904663086,0.6755601167678833,0.21208329498767853,0.142
3080,25210,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0617708012861153,0.8723810278680109,-0.3273996085517246,1286.4160332896429,1302.4512860314132,1.4450818336159017,-0.027974714223422358,-1.0434796798203574,1.1791669716848738,51.02916717529297,25.623390197753906,0.6144490838050842,0.2536034882068634,0.141
3080,25290,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0082344085924686,0.8355489308639598,-0.2512886569843957,1280.7105052902039,1296.7457580319742,1.3247617339054,-0.03146120961760917,-1.0264753510101463,1.1896893896865532,51.50971984863281,25.708049774169922,0.6315578818321228,0.2397424727678299,0.141
